age,group_job,is_married,edu,is_holder,is_mortgage,is_personal_loan,contact,call_duration,no_call_trial,p_days,no_call_past,is_contract,call_date,card_type
40,산업노동자,결혼,석박사,없음,없음,없음,휴대폰,325,2,,0,no,2018-03-25,220
30,기술자,미혼,석박사,없음,없음,없음,휴대폰,1221,2,,1,yes,2018-03-25,221
30,기업가,결혼,중졸,없음,대출있음,없음,휴대폰,360,1,,1,no,2018-03-25,222
30,서비스종사자,결혼,전문학교,미확인,없음,없음,휴대폰,245,5,,0,no,2018-03-25,223
30,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,67,2,,0,no,2018-03-25,224
50,산업노동자,결혼,전문학교,없음,대출있음,없음,휴대폰,131,1,,0,no,2018-03-25,225
50,산업노동자,결혼,전문학교,없음,없음,없음,휴대폰,57,1,,0,no,2018-03-25,226
30,서비스종사자,미혼,고졸,없음,없음,없음,휴대폰,37,1,,0,no,2018-03-25,227
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,257,1,,0,no,2018-03-25,87
30,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,132,1,,0,no,2018-03-26,88
30,서비스종사자,미혼,고졸,없음,없음,없음,휴대폰,247,1,,0,no,2018-03-26,89
30,서비스종사자,미혼,고졸,없음,없음,없음,휴대폰,348,1,,0,no,2018-03-27,90
50,서비스종사자,이혼,대졸학사,없음,대출있음,없음,휴대폰,335,1,,1,no,2018-03-27,91
40,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,217,2,,0,no,2018-03-27,92
30,회사원,결혼,고졸,없음,없음,없음,휴대폰,127,1,,0,no,2018-03-27,93
30,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,93,1,,0,no,2018-03-28,94
50,서비스종사자,이혼,대졸학사,없음,없음,없음,휴대폰,499,1,,0,yes,2018-03-28,95
40,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,71,1,,0,no,2018-03-29,96
30,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,414,1,,0,no,2018-03-29,97
20,산업노동자,미혼,고졸,없음,없음,없음,휴대폰,64,1,,0,no,2018-03-29,98
20,산업노동자,미혼,고졸,없음,대출있음,없음,휴대폰,352,1,,0,no,2018-03-29,99
50,서비스종사자,이혼,전문학교,미확인,없음,없음,휴대폰,398,2,,1,no,2018-03-29,100
50,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,399,1,,0,no,2018-03-29,101
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,253,3,,1,no,2018-03-29,102
40,산업노동자,이혼,중졸,없음,없음,없음,휴대폰,227,1,,0,no,2018-03-30,103
40,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,160,1,,0,no,2018-03-30,104
30,공무원,이혼,대졸학사,없음,대출있음,대출있음,휴대폰,160,2,,0,no,2018-03-30,105
40,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,316,1,11.0,1,no,2018-03-30,106
20,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,69,1,,0,no,2018-03-30,107
20,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,41,1,,0,no,2018-03-30,108
20,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,76,1,,2,no,2018-03-31,109
30,서비스종사자,결혼,전문학교,없음,없음,대출있음,휴대폰,284,3,,1,no,2018-04-01,110
20,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,90,1,,1,no,2018-04-01,111
20,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,206,1,,1,no,2018-04-01,112
30,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,157,4,,0,no,2018-04-01,113
30,산업노동자,결혼,중졸,미확인,없음,없음,휴대폰,246,1,,1,no,2018-04-01,114
30,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,162,1,,1,no,2018-04-01,115
40,회사원,미혼,석박사,없음,대출있음,없음,휴대폰,43,1,,1,no,2018-04-01,116
40,산업노동자,결혼,중졸,미확인,대출있음,없음,휴대폰,259,1,,0,no,2018-04-01,117
20,산업노동자,미혼,대졸학사,없음,없음,없음,휴대폰,585,1,,0,no,2018-04-01,118
30,회사원,이혼,대졸학사,없음,없음,없음,휴대폰,290,2,,0,no,2018-04-01,120
30,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,387,2,,1,no,2018-04-02,121
30,기술자,결혼,고졸,없음,대출있음,대출있음,휴대폰,67,1,,1,no,2018-04-02,122
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,253,1,12.0,1,no,2018-04-02,123
30,자영업자,결혼,고졸,없음,없음,없음,휴대폰,301,2,,0,no,2018-04-02,124
30,산업노동자,결혼,중졸,미확인,대출있음,대출있음,휴대폰,106,1,,0,no,2018-04-02,125
30,기업가,결혼,전문학교,없음,없음,없음,휴대폰,179,1,,1,no,2018-04-03,126
30,기업가,결혼,전문학교,없음,대출있음,없음,휴대폰,283,1,,1,no,2018-04-03,127
30,서비스종사자,결혼,검정고시,없음,대출있음,없음,휴대폰,114,1,,0,no,2018-04-03,128
50,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,159,1,,0,no,2018-04-03,129
30,기술자,결혼,고졸,없음,없음,없음,휴대폰,64,1,,0,no,2018-04-03,130
50,공무원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,198,1,,1,no,2018-04-03,131
40,산업노동자,미혼,중졸,미확인,없음,없음,휴대폰,343,4,,1,no,2018-04-03,132
30,서비스종사자,결혼,전문학교,없음,대출있음,대출있음,휴대폰,200,1,,0,no,2018-04-03,133
50,공무원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,552,1,,2,no,2018-04-05,134
30,공무원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,228,1,,1,no,2018-04-05,135
30,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,223,1,,0,no,2018-04-05,136
30,공무원,미혼,대졸학사,없음,없음,대출있음,휴대폰,496,1,,1,no,2018-04-05,137
50,공무원,결혼,전문학교,미확인,대출있음,없음,휴대폰,397,1,,0,no,2018-04-06,138
40,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,88,2,,0,no,2018-04-06,139
30,공무원,미혼,대졸학사,없음,대출있음,없음,휴대폰,876,1,,0,no,2018-04-06,140
40,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,305,2,,0,no,2018-04-07,141
30,회사원,이혼,전문학교,없음,없음,없음,휴대폰,101,2,,0,no,2018-04-07,142
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,334,1,,0,no,2018-04-07,143
30,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,788,1,,0,yes,2018-04-07,144
30,산업노동자,결혼,고졸,없음,없음,대출있음,휴대폰,183,1,,1,no,2018-04-07,145
30,회사원,결혼,고졸,없음,대출있음,없음,휴대폰,118,2,,1,no,2018-04-07,146
30,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,69,1,,0,no,2018-04-07,147
40,기업가,이혼,석박사,없음,대출있음,없음,휴대폰,355,2,,0,no,2018-04-07,148
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,894,1,,0,yes,2018-04-07,149
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,1101,1,,0,no,2018-04-08,150
30,산업노동자,이혼,고졸,미확인,대출있음,없음,유선전화,170,2,,0,no,2018-04-08,151
20,학생,미혼,전문학교,미확인,대출있음,없음,휴대폰,205,1,,0,no,2018-04-08,152
40,산업노동자,결혼,중졸,미확인,대출있음,없음,휴대폰,325,2,,0,no,2018-04-08,153
40,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,150,2,,1,no,2018-04-08,154
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,442,2,,1,no,2018-04-08,155
30,산업노동자,이혼,고졸,없음,대출있음,없음,휴대폰,160,2,,1,no,2018-04-08,156
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,85,8,,0,no,2018-04-08,157
20,서비스종사자,미혼,미확인,없음,대출있음,없음,휴대폰,83,9,,1,no,2018-04-08,158
40,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,281,2,,0,no,2018-04-08,159
30,서비스종사자,미확인,전문학교,없음,대출있음,대출있음,휴대폰,369,2,,1,no,2018-04-08,160
50,산업노동자,미혼,중졸,미확인,없음,없음,휴대폰,304,2,,1,no,2018-04-09,161
40,공무원,이혼,석박사,없음,없음,없음,휴대폰,159,2,,1,no,2018-04-09,162
30,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,71,2,,0,no,2018-04-09,163
30,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,263,2,,0,no,2018-04-10,164
30,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,219,2,,0,no,2018-04-10,165
30,공무원,이혼,대졸학사,없음,없음,없음,휴대폰,342,3,,0,no,2018-04-10,166
30,서비스종사자,결혼,석박사,없음,대출있음,없음,휴대폰,335,2,,0,no,2018-04-10,167
30,산업노동자,이혼,전문학교,없음,대출있음,없음,휴대폰,334,6,,1,no,2018-04-10,168
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,414,5,,0,no,2018-04-10,169
30,서비스종사자,이혼,전문학교,미확인,없음,없음,휴대폰,342,2,,0,no,2018-04-10,170
40,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,200,3,,0,no,2018-04-10,171
30,기술자,결혼,고졸,없음,대출있음,없음,휴대폰,297,2,,1,no,2018-04-10,172
30,기술자,결혼,고졸,없음,대출있음,없음,휴대폰,500,2,,0,yes,2018-04-10,173
20,공무원,미혼,대졸학사,없음,없음,없음,휴대폰,279,2,,1,no,2018-04-10,174
10,학생,미혼,전문학교,미확인,대출있음,없음,휴대폰,338,4,,0,no,2018-04-12,175
40,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,318,3,,0,no,2018-04-12,176
40,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,322,4,,0,no,2018-04-12,177
30,공무원,이혼,미확인,없음,대출있음,없음,휴대폰,147,2,,1,no,2018-04-12,178
40,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,63,4,,0,no,2018-04-12,179
50,산업노동자,결혼,전문학교,없음,없음,없음,휴대폰,306,2,,0,no,2018-04-12,180
40,기업가,결혼,전문학교,없음,대출있음,대출있음,휴대폰,214,3,,1,no,2018-04-13,181
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,81,9,,0,no,2018-04-13,182
30,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,378,3,,0,no,2018-04-14,183
20,학생,미혼,전문학교,미확인,없음,없음,휴대폰,176,2,,1,no,2018-04-14,184
30,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,670,2,,1,yes,2018-04-14,185
40,공무원,결혼,대졸학사,미확인,없음,없음,휴대폰,167,2,,1,no,2018-04-14,186
30,산업노동자,결혼,검정고시,없음,대출있음,대출있음,휴대폰,333,2,,0,no,2018-04-14,187
50,공무원,결혼,중졸,없음,대출있음,없음,휴대폰,1100,3,,0,no,2018-04-14,188
30,산업노동자,결혼,중졸,미확인,대출있음,없음,휴대폰,192,2,,0,no,2018-04-15,189
30,자영업자,미혼,대졸학사,없음,없음,없음,휴대폰,180,2,,0,no,2018-04-15,190
30,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,477,3,,0,no,2018-04-15,191
30,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,240,2,,0,no,2018-04-15,192
40,산업노동자,결혼,중졸,미확인,미확인,미확인,휴대폰,124,2,,0,no,2018-04-17,193
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,122,2,,1,no,2018-04-17,194
30,기술자,이혼,석박사,없음,대출있음,대출있음,휴대폰,351,2,,1,no,2018-04-17,195
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,180,3,,2,no,2018-04-18,196
30,서비스종사자,결혼,검정고시,미확인,없음,없음,휴대폰,178,2,,1,no,2018-04-18,197
40,산업노동자,이혼,중졸,없음,미확인,미확인,휴대폰,157,7,,1,no,2018-04-18,198
30,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,211,2,,1,no,2018-04-19,199
30,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,521,6,,0,yes,2018-04-19,200
40,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,862,3,,0,yes,2018-04-19,201
40,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,169,2,,0,no,2018-04-20,202
30,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,319,2,,1,no,2018-04-20,203
50,미취업자,결혼,고졸,미확인,대출있음,없음,휴대폰,67,4,,0,no,2018-04-20,204
30,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,75,7,,0,no,2018-04-21,205
50,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,674,2,,1,no,2018-04-21,206
30,회사원,미혼,석박사,없음,대출있음,없음,휴대폰,209,5,,1,no,2018-04-21,207
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,185,2,,1,no,2018-04-21,208
40,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,211,2,,0,no,2018-04-21,209
40,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,203,2,,0,no,2018-04-21,210
30,회사원,결혼,전문학교,없음,없음,없음,휴대폰,205,2,,0,no,2018-04-21,211
40,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,469,2,,1,no,2018-04-21,212
30,산업노동자,이혼,고졸,없음,대출있음,없음,휴대폰,523,1,,1,no,2018-04-21,213
30,산업노동자,결혼,고졸,없음,대출있음,대출있음,유선전화,36,7,,0,no,2018-04-22,214
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,371,2,,0,no,2018-04-22,215
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,52,3,,0,no,2018-04-22,216
50,자영업자,결혼,고졸,없음,대출있음,대출있음,휴대폰,475,2,,0,no,2018-04-22,217
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,233,2,,0,no,2018-04-22,218
40,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,672,2,,0,yes,2018-04-22,219
40,산업노동자,결혼,전문학교,없음,대출있음,대출있음,유선전화,328,3,,0,no,2018-04-22,220
30,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,1085,3,,0,yes,2018-04-22,221
20,기업가,결혼,검정고시,없음,없음,없음,휴대폰,118,3,,0,no,2018-04-22,222
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,102,5,,0,no,2018-04-22,223
30,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,206,1,,0,no,2018-04-22,224
30,산업노동자,이혼,고졸,없음,없음,없음,휴대폰,176,1,,0,no,2018-04-22,225
30,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,370,3,,0,no,2018-04-22,226
40,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,278,1,,0,no,2018-04-24,227
40,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,111,1,,0,no,2018-04-25,87
40,산업노동자,미혼,중졸,없음,없음,없음,휴대폰,275,1,,0,no,2018-04-25,88
40,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,320,1,,0,no,2018-04-25,89
30,회사원,결혼,전문학교,없음,없음,없음,휴대폰,305,5,,0,no,2018-04-27,90
30,회사원,이혼,대졸학사,없음,대출있음,없음,유선전화,259,2,,0,no,2018-04-27,91
30,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,399,2,,0,no,2018-04-27,92
20,공무원,미혼,대졸학사,없음,대출있음,없음,휴대폰,165,1,,0,no,2018-04-27,93
20,기술자,미혼,석박사,미확인,대출있음,없음,휴대폰,126,1,,0,no,2018-04-27,94
30,회사원,미혼,전문학교,없음,없음,없음,휴대폰,189,1,,0,no,2018-04-27,95
40,기술자,결혼,석박사,없음,대출있음,없음,유선전화,193,1,,1,no,2018-04-27,96
40,회사원,결혼,전문학교,없음,없음,없음,휴대폰,104,1,6.0,1,no,2018-04-28,97
30,산업노동자,결혼,석박사,없음,대출있음,없음,휴대폰,418,3,,0,no,2018-04-28,98
30,산업노동자,결혼,고졸,미확인,대출있음,없음,유선전화,408,2,,1,no,2018-04-28,99
40,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,74,8,,1,no,2018-04-28,100
40,공무원,이혼,대졸학사,없음,대출있음,없음,휴대폰,195,1,,0,no,2018-04-28,101
40,기술자,이혼,검정고시,없음,대출있음,없음,휴대폰,221,1,,2,no,2018-04-28,102
40,회사원,이혼,전문학교,없음,없음,없음,휴대폰,84,1,,0,no,2018-04-28,103
40,기술자,결혼,전문학교,없음,대출있음,없음,휴대폰,368,1,,0,no,2018-04-28,104
40,회사원,결혼,석박사,없음,미확인,미확인,휴대폰,305,1,,0,no,2018-04-29,105
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,614,1,,0,no,2018-04-29,106
50,회사원,결혼,대졸학사,미확인,없음,없음,휴대폰,160,7,,1,no,2018-04-29,107
30,주부,결혼,전문학교,미확인,없음,없음,휴대폰,104,2,,1,no,2018-04-29,108
30,주부,결혼,전문학교,미확인,없음,없음,휴대폰,142,3,,0,no,2018-04-29,109
30,산업노동자,미혼,고졸,미확인,대출있음,대출있음,휴대폰,55,2,,0,no,2018-04-29,110
30,회사원,결혼,미확인,없음,대출있음,없음,휴대폰,7,11,,1,no,2018-04-29,111
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,199,7,,1,no,2018-04-29,112
30,회사원,결혼,전문학교,없음,없음,없음,휴대폰,105,4,,1,no,2018-04-29,113
50,서비스종사자,이혼,전문학교,없음,없음,없음,휴대폰,148,2,,0,no,2018-04-29,114
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,88,2,,0,no,2018-04-29,115
40,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,87,1,,0,no,2018-04-30,116
30,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,54,1,,2,no,2018-04-30,117
30,산업노동자,미혼,고졸,미확인,대출있음,없음,휴대폰,201,1,,0,no,2018-05-01,118
30,산업노동자,미혼,석박사,미확인,대출있음,없음,휴대폰,206,1,,0,no,2018-05-01,119
50,공무원,이혼,대졸학사,없음,없음,없음,휴대폰,451,1,,1,yes,2018-05-01,120
30,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,147,1,,0,no,2018-05-02,121
30,기술자,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,121,1,,0,no,2018-05-02,122
50,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,303,1,,0,no,2018-05-02,123
40,산업노동자,결혼,중졸,미확인,없음,없음,휴대폰,78,1,,1,no,2018-05-02,124
30,공무원,결혼,고졸,없음,대출있음,대출있음,휴대폰,438,1,,0,no,2018-05-03,125
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,219,1,,0,no,2018-05-03,126
30,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,210,2,,1,no,2018-05-03,127
40,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,113,1,,0,no,2018-05-03,128
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,241,2,,0,no,2018-05-04,129
50,회사원,이혼,석박사,없음,없음,없음,휴대폰,194,1,,1,no,2018-05-04,130
30,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,814,1,,0,no,2018-05-04,131
40,산업노동자,결혼,전문학교,없음,없음,없음,휴대폰,327,1,,1,no,2018-05-04,132
30,서비스종사자,결혼,전문학교,미확인,대출있음,대출있음,휴대폰,224,1,,0,no,2018-05-04,133
30,회사원,결혼,전문학교,없음,없음,없음,휴대폰,275,1,,0,no,2018-05-05,134
30,서비스종사자,결혼,전문학교,미확인,대출있음,없음,휴대폰,257,1,,0,no,2018-05-05,135
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,248,1,,0,no,2018-05-05,136
30,산업노동자,미혼,중졸,없음,없음,없음,휴대폰,207,1,,1,no,2018-05-05,137
30,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,197,1,,0,no,2018-05-05,138
30,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,653,1,11.0,1,yes,2018-05-05,139
40,서비스종사자,미혼,전문학교,없음,없음,없음,휴대폰,197,1,,0,no,2018-05-06,140
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,휴대폰,87,1,,1,no,2018-05-06,141
30,산업노동자,결혼,전문학교,없음,대출있음,없음,휴대폰,207,1,,1,no,2018-05-06,142
50,서비스종사자,결혼,검정고시,미확인,없음,없음,휴대폰,327,1,,0,no,2018-05-06,143
20,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,215,3,,1,no,2018-05-06,144
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,62,1,,0,no,2018-05-06,145
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,293,1,11.0,1,no,2018-05-06,146
40,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,334,2,,1,no,2018-05-06,147
30,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,372,1,,0,no,2018-05-06,148
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,345,1,,0,no,2018-05-06,149
30,회사원,미혼,전문학교,없음,없음,없음,휴대폰,473,1,,0,no,2018-05-07,150
20,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,133,1,,0,no,2018-05-07,151
30,산업노동자,결혼,전문학교,없음,없음,없음,휴대폰,285,1,,0,no,2018-05-07,152
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,128,3,,0,no,2018-05-07,153
40,기업가,결혼,중졸,없음,대출있음,없음,휴대폰,26,1,,0,no,2018-05-09,154
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,731,1,10.0,1,yes,2018-05-11,155
40,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,488,1,,0,yes,2018-05-11,156
20,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,401,1,,1,no,2018-05-11,157
30,공무원,미혼,대졸학사,없음,대출있음,없음,휴대폰,38,1,,2,no,2018-05-11,158
20,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,74,2,,0,no,2018-05-11,159
40,회사원,결혼,전문학교,미확인,대출있음,없음,휴대폰,293,1,,1,no,2018-05-11,160
30,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,473,4,,0,no,2018-05-11,161
20,학생,미혼,고졸,없음,없음,대출있음,휴대폰,219,1,,0,no,2018-05-11,162
40,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,14,11,,0,no,2018-05-12,163
50,서비스종사자,이혼,전문학교,없음,없음,대출있음,휴대폰,178,5,,1,no,2018-05-12,164
30,기술자,미혼,석박사,없음,없음,없음,휴대폰,362,2,,0,no,2018-05-12,165
30,산업노동자,결혼,고졸,미확인,없음,대출있음,휴대폰,343,3,,1,no,2018-05-12,166
20,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,152,1,,1,no,2018-05-13,167
50,산업노동자,결혼,석박사,미확인,없음,없음,휴대폰,403,4,,0,no,2018-05-13,168
40,기업가,결혼,중졸,없음,없음,대출있음,휴대폰,767,1,,0,yes,2018-05-13,169
40,주부,결혼,검정고시,없음,대출있음,없음,휴대폰,236,1,,1,no,2018-05-13,170
50,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,249,1,,0,no,2018-05-13,171
30,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,227,1,,0,no,2018-05-13,172
40,자영업자,결혼,미확인,미확인,없음,없음,휴대폰,100,2,,1,no,2018-05-13,173
40,기업가,결혼,대졸학사,없음,없음,없음,휴대폰,139,6,,0,no,2018-05-13,174
50,산업노동자,결혼,석박사,미확인,없음,대출있음,휴대폰,595,5,,0,no,2018-05-13,175
40,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,142,2,,0,no,2018-05-13,176
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,376,2,,1,no,2018-05-13,177
30,서비스종사자,결혼,석박사,미확인,대출있음,없음,휴대폰,160,2,,0,no,2018-05-13,178
50,기술자,이혼,대졸학사,없음,대출있음,없음,휴대폰,132,1,,1,no,2018-05-13,179
30,산업노동자,이혼,고졸,없음,대출있음,없음,휴대폰,438,2,,0,no,2018-05-14,180
30,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,100,1,,0,no,2018-05-14,181
40,산업노동자,결혼,중졸,없음,대출있음,대출있음,휴대폰,94,1,,0,no,2018-05-14,182
40,서비스종사자,이혼,고졸,없음,미확인,미확인,휴대폰,222,1,,0,no,2018-05-14,183
30,산업노동자,결혼,고졸,없음,없음,대출있음,휴대폰,50,1,,0,no,2018-05-16,184
40,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,954,1,,0,yes,2018-05-20,185
40,서비스종사자,이혼,고졸,없음,대출있음,없음,휴대폰,403,1,,1,no,2018-05-20,186
30,산업노동자,이혼,고졸,미확인,없음,없음,휴대폰,106,1,,0,no,2018-05-20,187
30,산업노동자,이혼,전문학교,미확인,없음,없음,휴대폰,848,1,,1,yes,2018-05-21,188
30,산업노동자,이혼,고졸,미확인,대출있음,없음,휴대폰,304,1,,0,no,2018-05-21,189
30,산업노동자,결혼,고졸,없음,없음,대출있음,휴대폰,439,1,,0,no,2018-05-21,190
40,기업가,결혼,검정고시,없음,없음,없음,휴대폰,119,1,,0,no,2018-05-22,191
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,36,1,,1,no,2018-05-22,192
50,회사원,결혼,전문학교,없음,없음,없음,휴대폰,644,1,,1,no,2018-05-22,193
30,서비스종사자,결혼,전문학교,없음,없음,대출있음,휴대폰,109,1,,0,no,2018-05-22,194
30,산업노동자,결혼,검정고시,없음,대출있음,없음,휴대폰,34,9,,0,no,2018-05-22,195
40,산업노동자,미혼,고졸,없음,대출있음,대출있음,휴대폰,200,1,,0,no,2018-05-23,196
30,산업노동자,결혼,석박사,없음,대출있음,없음,휴대폰,145,1,,0,no,2018-05-23,197
30,산업노동자,결혼,석박사,없음,대출있음,없음,휴대폰,72,1,,0,no,2018-05-23,198
40,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,19,1,,0,no,2018-05-24,199
30,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,272,1,,1,no,2018-05-24,200
30,산업노동자,결혼,석박사,없음,대출있음,없음,휴대폰,177,1,,1,no,2018-05-24,201
30,산업노동자,미혼,전문학교,없음,없음,없음,휴대폰,90,1,,1,no,2018-05-24,202
30,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,125,1,,0,no,2018-05-25,203
30,서비스종사자,결혼,전문학교,없음,없음,없음,휴대폰,339,1,,0,no,2018-05-25,204
30,산업노동자,미혼,전문학교,없음,없음,없음,휴대폰,153,1,,0,no,2018-05-25,205
30,회사원,미혼,대졸학사,미확인,대출있음,없음,휴대폰,530,1,,0,yes,2018-05-25,206
30,산업노동자,미혼,전문학교,없음,대출있음,없음,휴대폰,291,1,,0,no,2018-05-25,207
20,회사원,미혼,대졸학사,없음,없음,대출있음,휴대폰,223,1,,0,no,2018-05-26,208
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,208,1,,1,no,2018-05-26,209
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,54,2,,1,no,2018-05-26,210
30,공무원,결혼,고졸,없음,대출있음,없음,휴대폰,503,2,,1,no,2018-05-26,211
30,기술자,미혼,석박사,없음,없음,없음,휴대폰,174,1,,1,no,2018-05-26,212
