age,group_job,is_married,edu,is_mortgage,is_personal_loan,call_duration,no_call_past,is_contract,card_type
50,은퇴,결혼,검정고시,대출있음,없음,128,0,no,170
50,은퇴,결혼,검정고시,없음,대출있음,93,1,no,171
50,은퇴,결혼,검정고시,대출있음,없음,189,2,no,172
30,산업노동자,이혼,전문학교,대출있음,없음,217,0,no,173
20,서비스종사자,결혼,고졸,대출있음,없음,302,1,no,174
20,서비스종사자,미혼,대졸학사,대출있음,없음,223,0,no,175
40,산업노동자,결혼,검정고시,대출있음,없음,102,0,no,176
30,산업노동자,결혼,중졸,없음,없음,11,0,no,177
50,자영업자,결혼,고졸,대출있음,없음,1191,0,no,178
30,산업노동자,결혼,검정고시,대출있음,없음,406,0,no,179
40,산업노동자,결혼,중졸,대출있음,대출있음,36,0,no,180
20,산업노동자,미혼,전문학교,없음,없음,16,0,no,181
20,서비스종사자,미혼,대졸학사,대출있음,없음,551,1,no,182
30,산업노동자,이혼,전문학교,대출있음,없음,158,1,no,183
20,산업노동자,미혼,전문학교,없음,없음,278,0,no,184
30,산업노동자,이혼,전문학교,없음,없음,192,1,no,185
30,산업노동자,결혼,고졸,없음,없음,79,0,no,186
30,산업노동자,결혼,중졸,없음,없음,273,0,no,187
30,산업노동자,결혼,검정고시,대출있음,없음,143,1,no,188
30,산업노동자,결혼,중졸,없음,대출있음,346,0,no,189
30,산업노동자,이혼,전문학교,대출있음,없음,272,0,no,190
30,산업노동자,이혼,전문학교,없음,없음,282,0,no,191
30,회사원,결혼,전문학교,없음,대출있음,147,1,no,192
30,공무원,결혼,중졸,대출있음,없음,60,0,no,193
40,산업노동자,결혼,중졸,없음,대출있음,50,1,no,194
40,공무원,결혼,대졸학사,대출있음,없음,239,0,no,195
30,기술자,결혼,대졸학사,미확인,미확인,86,1,no,196
40,공무원,결혼,검정고시,없음,없음,163,0,no,197
30,산업노동자,결혼,고졸,대출있음,대출있음,356,0,no,198
30,서비스종사자,이혼,전문학교,없음,없음,124,0,no,199
30,기술자,미혼,전문학교,대출있음,없음,229,0,no,200
30,기술자,미혼,전문학교,대출있음,없음,208,1,no,201
30,서비스종사자,이혼,전문학교,대출있음,없음,236,0,no,202
40,공무원,결혼,대졸학사,없음,없음,647,1,yes,203
30,기술자,미혼,전문학교,대출있음,없음,426,0,no,204
40,산업노동자,결혼,중졸,대출있음,없음,625,0,yes,205
30,산업노동자,결혼,고졸,대출있음,없음,259,0,no,206
50,서비스종사자,이혼,검정고시,없음,대출있음,122,1,no,207
30,회사원,결혼,전문학교,대출있음,대출있음,574,0,yes,208
40,공무원,결혼,대졸학사,없음,대출있음,35,0,no,209
30,미취업자,미혼,대졸학사,없음,없음,213,1,no,210
30,기술자,결혼,석박사,대출있음,없음,46,0,no,211
40,산업노동자,미혼,중졸,없음,없음,128,0,no,212
40,공무원,결혼,대졸학사,대출있음,없음,93,0,no,213
20,회사원,미혼,고졸,대출있음,없음,983,0,yes,214
30,기술자,미혼,석박사,대출있음,없음,49,0,no,215
40,회사원,이혼,전문학교,대출있음,없음,168,1,no,216
30,기술자,미혼,석박사,대출있음,없음,141,0,no,217
30,기술자,이혼,석박사,없음,없음,31,0,no,218
40,공무원,결혼,대졸학사,대출있음,없음,72,0,no,219
30,기술자,결혼,석박사,대출있음,없음,232,0,no,220
30,서비스종사자,미혼,석박사,대출있음,없음,199,1,no,221
30,회사원,결혼,고졸,대출있음,없음,279,0,no,222
30,산업노동자,결혼,고졸,대출있음,대출있음,314,0,no,223
30,산업노동자,결혼,고졸,대출있음,없음,282,0,no,224
30,산업노동자,결혼,고졸,대출있음,없음,282,1,no,225
30,기술자,결혼,석박사,대출있음,없음,63,0,no,226
30,산업노동자,결혼,고졸,없음,없음,391,0,no,227
40,산업노동자,결혼,중졸,미확인,미확인,313,2,no,87
40,자영업자,결혼,중졸,없음,없음,168,0,no,88
30,회사원,미혼,대졸학사,없음,없음,199,0,no,89
40,서비스종사자,결혼,전문학교,없음,없음,176,0,no,90
30,산업노동자,결혼,미확인,없음,없음,446,1,no,91
30,산업노동자,결혼,중졸,대출있음,없음,275,0,no,92
30,자영업자,결혼,중졸,없음,없음,281,0,no,93
30,회사원,미혼,대졸학사,대출있음,없음,143,0,no,94
20,학생,미혼,대졸학사,대출있음,없음,362,1,no,95
30,회사원,결혼,대졸학사,대출있음,대출있음,165,0,no,96
40,산업노동자,결혼,검정고시,대출있음,대출있음,65,0,no,97
30,회사원,미혼,대졸학사,대출있음,없음,320,0,no,98
30,서비스종사자,결혼,고졸,대출있음,없음,166,0,no,99
40,기술자,결혼,대졸학사,대출있음,없음,248,0,no,100
40,산업노동자,결혼,검정고시,없음,없음,170,0,no,101
20,산업노동자,미혼,중졸,없음,대출있음,54,1,no,102
40,기술자,이혼,석박사,없음,없음,569,1,no,103
40,산업노동자,결혼,검정고시,대출있음,없음,220,0,no,104
40,서비스종사자,결혼,전문학교,없음,없음,57,2,no,105
30,산업노동자,결혼,검정고시,없음,없음,490,0,no,106
30,회사원,결혼,전문학교,대출있음,없음,59,0,no,107
30,산업노동자,결혼,고졸,대출있음,없음,158,1,no,108
30,산업노동자,결혼,고졸,없음,없음,147,0,no,109
30,산업노동자,결혼,중졸,대출있음,대출있음,195,0,no,110
30,산업노동자,결혼,고졸,없음,없음,134,1,no,111
30,서비스종사자,결혼,고졸,없음,대출있음,447,1,no,112
40,회사원,미혼,전문학교,대출있음,없음,304,0,no,113
30,서비스종사자,결혼,석박사,없음,없음,293,0,no,114
30,공무원,결혼,대졸학사,없음,대출있음,130,2,no,115
30,서비스종사자,결혼,전문학교,대출있음,없음,1129,0,yes,116
30,산업노동자,결혼,고졸,대출있음,없음,41,1,no,117
30,회사원,결혼,대졸학사,대출있음,없음,242,1,no,118
30,기술자,결혼,석박사,대출있음,대출있음,113,0,no,119
30,산업노동자,결혼,고졸,없음,없음,263,1,no,120
30,산업노동자,결혼,고졸,대출있음,없음,199,0,no,121
40,산업노동자,결혼,고졸,대출있음,없음,105,1,no,122
30,회사원,미혼,대졸학사,대출있음,없음,332,1,no,123
30,공무원,결혼,미확인,없음,없음,155,1,no,124
30,산업노동자,결혼,고졸,대출있음,없음,271,0,no,125
30,회사원,결혼,전문학교,없음,대출있음,142,1,no,126
30,기술자,미혼,전문학교,대출있음,없음,491,0,no,127
30,회사원,결혼,대졸학사,대출있음,없음,141,0,no,128
30,회사원,결혼,전문학교,없음,없음,176,0,no,129
30,회사원,결혼,전문학교,없음,대출있음,154,0,no,130
30,산업노동자,결혼,석박사,대출있음,없음,196,1,no,131
30,회사원,결혼,전문학교,대출있음,없음,290,1,no,132
30,기술자,결혼,대졸학사,대출있음,없음,309,0,no,133
30,기술자,결혼,대졸학사,대출있음,없음,69,0,no,134
20,회사원,미혼,전문학교,대출있음,대출있음,275,0,no,135
20,산업노동자,결혼,검정고시,없음,없음,481,0,yes,136
40,회사원,이혼,고졸,대출있음,없음,355,0,no,137
30,서비스종사자,미혼,전문학교,대출있음,없음,230,0,no,138
30,서비스종사자,미혼,전문학교,대출있음,없음,207,0,no,139
30,회사원,미혼,전문학교,대출있음,대출있음,326,0,no,140
30,산업노동자,미혼,고졸,대출있음,대출있음,468,1,no,141
30,산업노동자,결혼,중졸,대출있음,없음,125,1,no,142
50,산업노동자,결혼,고졸,없음,없음,118,0,no,143
30,산업노동자,결혼,고졸,대출있음,없음,172,0,no,144
20,학생,미혼,고졸,대출있음,대출있음,6,0,no,145
40,공무원,결혼,대졸학사,대출있음,없음,188,0,no,146
40,기술자,결혼,석박사,없음,없음,55,0,no,147
30,공무원,미혼,대졸학사,없음,없음,412,0,no,148
40,공무원,결혼,대졸학사,없음,없음,245,0,no,149
30,산업노동자,미혼,중졸,없음,대출있음,213,0,no,150
30,산업노동자,미혼,전문학교,대출있음,없음,361,0,no,151
40,산업노동자,결혼,검정고시,대출있음,없음,160,0,no,152
20,회사원,미혼,고졸,대출있음,없음,661,0,yes,153
30,공무원,이혼,대졸학사,없음,없음,51,0,no,154
40,기술자,결혼,석박사,없음,없음,183,0,no,155
20,산업노동자,미혼,고졸,대출있음,없음,99,0,no,156
20,산업노동자,미혼,고졸,대출있음,없음,110,0,no,157
20,산업노동자,미혼,고졸,대출있음,대출있음,101,0,no,158
40,기술자,이혼,전문학교,대출있음,없음,174,1,no,159
30,서비스종사자,미혼,전문학교,대출있음,없음,66,1,no,160
30,기술자,결혼,대졸학사,없음,없음,191,0,no,161
30,서비스종사자,미혼,전문학교,대출있음,대출있음,332,0,no,162
30,공무원,결혼,대졸학사,대출있음,없음,162,0,no,163
30,공무원,결혼,대졸학사,대출있음,없음,55,0,no,164
40,회사원,이혼,전문학교,대출있음,없음,304,1,no,165
30,공무원,결혼,대졸학사,대출있음,없음,141,0,no,166
30,미취업자,이혼,전문학교,대출있음,없음,43,0,no,167
20,산업노동자,미혼,고졸,대출있음,대출있음,623,0,yes,168
30,서비스종사자,결혼,전문학교,없음,없음,213,0,no,169
40,산업노동자,결혼,검정고시,대출있음,없음,56,0,no,170
40,산업노동자,결혼,검정고시,대출있음,없음,219,0,no,171
20,기술자,미혼,고졸,대출있음,없음,263,1,no,172
50,회사원,결혼,고졸,미확인,미확인,446,1,no,173
20,산업노동자,결혼,고졸,없음,없음,267,1,no,174
20,산업노동자,결혼,고졸,대출있음,없음,135,0,no,175
40,서비스종사자,결혼,전문학교,없음,없음,67,1,no,176
30,산업노동자,결혼,고졸,없음,없음,228,0,no,177
30,산업노동자,결혼,검정고시,대출있음,없음,476,0,yes,178
40,산업노동자,결혼,고졸,대출있음,없음,118,0,no,179
30,산업노동자,결혼,전문학교,없음,없음,207,1,no,180
30,산업노동자,결혼,고졸,없음,없음,193,0,no,181
40,공무원,결혼,대졸학사,없음,없음,247,0,no,182
40,서비스종사자,미혼,전문학교,없음,없음,122,0,no,183
40,서비스종사자,결혼,석박사,대출있음,없음,103,1,no,184
40,산업노동자,결혼,중졸,미확인,미확인,67,0,no,185
30,산업노동자,미혼,대졸학사,없음,없음,159,1,no,186
40,기술자,이혼,전문학교,대출있음,없음,121,0,no,187
40,회사원,결혼,전문학교,대출있음,없음,182,1,no,188
20,학생,미혼,전문학교,대출있음,없음,101,1,no,189
30,공무원,결혼,석박사,대출있음,없음,156,1,no,190
30,서비스종사자,미혼,전문학교,없음,없음,957,0,yes,191
40,자영업자,이혼,석박사,대출있음,없음,652,2,no,192
30,기술자,결혼,석박사,대출있음,없음,258,0,no,193
30,산업노동자,결혼,고졸,없음,없음,72,0,no,194
30,산업노동자,결혼,미확인,대출있음,없음,349,1,no,195
30,공무원,결혼,대졸학사,대출있음,없음,281,0,no,196
40,자영업자,결혼,석박사,대출있음,없음,104,0,no,197
30,공무원,미혼,대졸학사,없음,없음,287,0,no,198
50,공무원,이혼,대졸학사,대출있음,없음,154,1,no,199
20,서비스종사자,미혼,전문학교,대출있음,없음,193,0,no,200
50,기술자,결혼,석박사,없음,없음,94,0,no,201
20,서비스종사자,미혼,전문학교,대출있음,대출있음,356,1,no,202
30,공무원,미혼,대졸학사,없음,없음,122,0,no,203
40,공무원,미혼,대졸학사,대출있음,없음,140,0,no,204
30,기술자,이혼,석박사,대출있음,없음,135,0,no,205
50,은퇴,이혼,전문학교,없음,없음,97,1,no,206
40,회사원,이혼,대졸학사,대출있음,없음,590,0,no,207
30,서비스종사자,결혼,전문학교,대출있음,없음,87,1,no,208
30,회사원,이혼,전문학교,대출있음,없음,633,0,no,209
30,회사원,미혼,대졸학사,대출있음,없음,92,0,no,210
40,산업노동자,결혼,중졸,없음,대출있음,370,1,no,211
40,산업노동자,미혼,중졸,대출있음,없음,560,0,no,212
30,회사원,미혼,미확인,대출있음,없음,473,0,no,213
40,산업노동자,결혼,고졸,없음,없음,352,0,no,214
50,서비스종사자,이혼,전문학교,대출있음,없음,295,1,no,215
30,기업가,결혼,검정고시,없음,없음,121,0,no,216
40,회사원,미혼,전문학교,대출있음,없음,360,0,no,217
30,산업노동자,결혼,검정고시,대출있음,대출있음,195,1,no,218
30,서비스종사자,결혼,고졸,없음,없음,225,1,no,219
30,산업노동자,미혼,대졸학사,대출있음,없음,166,0,no,220
30,회사원,미혼,대졸학사,대출있음,대출있음,589,0,no,221
30,미취업자,결혼,중졸,없음,없음,228,0,no,222
50,기술자,이혼,대졸학사,없음,없음,101,1,no,223
40,산업노동자,이혼,고졸,대출있음,없음,102,0,no,224
30,회사원,결혼,대졸학사,대출있음,대출있음,178,0,no,225
30,회사원,결혼,대졸학사,없음,없음,235,0,no,226
30,서비스종사자,결혼,석박사,대출있음,대출있음,18,0,no,227
30,산업노동자,결혼,검정고시,없음,없음,253,1,no,87
20,기술자,결혼,석박사,없음,없음,347,1,yes,88
40,기술자,미혼,대졸학사,없음,없음,430,1,no,89
30,회사원,결혼,대졸학사,대출있음,없음,100,1,no,90
30,회사원,결혼,대졸학사,없음,없음,1030,1,yes,91
30,서비스종사자,이혼,전문학교,없음,없음,45,1,no,92
40,산업노동자,결혼,중졸,대출있음,없음,127,1,no,93
30,산업노동자,결혼,고졸,없음,없음,56,1,no,94
30,기술자,결혼,석박사,대출있음,없음,1254,1,no,95
50,기술자,결혼,대졸학사,대출있음,대출있음,895,1,yes,96
20,서비스종사자,결혼,고졸,대출있음,대출있음,65,1,no,97
30,산업노동자,결혼,고졸,없음,없음,270,0,no,98
20,기업가,결혼,전문학교,없음,없음,325,0,no,99
20,회사원,결혼,전문학교,없음,대출있음,279,1,no,100
30,공무원,결혼,대졸학사,없음,대출있음,195,0,no,101
20,기업가,결혼,전문학교,대출있음,없음,539,0,no,102
20,회사원,결혼,전문학교,없음,없음,643,0,no,103
30,산업노동자,결혼,중졸,없음,대출있음,262,0,no,104
40,자영업자,결혼,고졸,없음,없음,54,0,no,105
20,회사원,결혼,전문학교,대출있음,없음,798,0,yes,106
30,산업노동자,결혼,고졸,없음,없음,115,0,no,107
50,회사원,결혼,고졸,없음,없음,95,0,no,108
30,미취업자,결혼,검정고시,대출있음,없음,425,1,no,109
30,산업노동자,결혼,석박사,없음,없음,153,0,no,110
30,회사원,미혼,대졸학사,없음,대출있음,266,1,no,111
40,산업노동자,결혼,검정고시,대출있음,없음,57,0,no,112
20,회사원,미혼,고졸,대출있음,없음,33,1,no,113
30,산업노동자,결혼,중졸,대출있음,없음,330,1,no,114
30,공무원,결혼,대졸학사,없음,없음,304,1,no,115
20,산업노동자,미혼,전문학교,없음,대출있음,308,1,no,116
50,회사원,결혼,전문학교,대출있음,없음,594,0,yes,117
50,산업노동자,결혼,중졸,없음,없음,373,0,no,118
40,산업노동자,결혼,중졸,대출있음,없음,87,0,no,119
40,산업노동자,결혼,중졸,미확인,미확인,314,0,no,120
30,서비스종사자,미혼,전문학교,없음,대출있음,50,1,no,121
40,산업노동자,미혼,검정고시,없음,대출있음,245,1,no,122
40,공무원,결혼,대졸학사,대출있음,없음,247,1,no,123
30,공무원,결혼,대졸학사,없음,없음,437,1,no,124
40,공무원,결혼,대졸학사,대출있음,없음,458,0,no,125
30,산업노동자,결혼,고졸,대출있음,대출있음,96,1,no,126
40,기술자,미혼,전문학교,없음,대출있음,253,0,no,127
30,회사원,결혼,석박사,없음,없음,271,0,no,128
30,서비스종사자,결혼,전문학교,없음,없음,227,0,no,129
30,서비스종사자,결혼,전문학교,미확인,미확인,582,1,no,130
30,기술자,미혼,석박사,없음,대출있음,423,0,no,131
30,기업가,이혼,검정고시,없음,없음,422,0,no,132
30,회사원,미혼,대졸학사,없음,대출있음,49,1,no,133
40,산업노동자,결혼,검정고시,없음,대출있음,244,0,no,134
30,공무원,미혼,대졸학사,대출있음,없음,924,0,no,135
30,산업노동자,결혼,검정고시,없음,없음,126,0,no,136
30,서비스종사자,결혼,석박사,대출있음,없음,188,0,no,137
50,산업노동자,결혼,중졸,없음,없음,190,1,no,138
30,산업노동자,결혼,고졸,대출있음,없음,580,0,no,139
40,회사원,결혼,대졸학사,없음,없음,227,0,no,140
50,산업노동자,결혼,고졸,없음,없음,600,1,no,141
30,산업노동자,결혼,고졸,대출있음,없음,580,0,no,142
40,회사원,결혼,고졸,대출있음,대출있음,639,1,no,143
30,산업노동자,결혼,중졸,없음,없음,244,0,no,144
30,회사원,결혼,대졸학사,없음,없음,245,0,no,145
30,산업노동자,미혼,중졸,없음,대출있음,178,0,no,146
40,산업노동자,결혼,검정고시,없음,없음,212,0,no,147
30,기술자,결혼,석박사,미확인,미확인,35,0,no,148
40,산업노동자,결혼,고졸,대출있음,대출있음,227,0,no,149
30,회사원,이혼,대졸학사,없음,대출있음,201,0,no,150
30,서비스종사자,결혼,고졸,대출있음,없음,158,0,no,151
30,회사원,결혼,전문학교,없음,대출있음,198,0,no,152
30,산업노동자,미혼,고졸,없음,없음,1806,0,yes,153
40,산업노동자,결혼,석박사,없음,없음,146,2,no,154
50,회사원,결혼,전문학교,없음,없음,202,0,no,155
40,산업노동자,결혼,고졸,없음,없음,556,0,no,156
30,산업노동자,결혼,고졸,없음,없음,728,0,no,157
30,기술자,결혼,석박사,없음,없음,189,0,no,158
30,서비스종사자,결혼,전문학교,없음,없음,262,0,no,159
20,회사원,미혼,전문학교,없음,없음,1391,0,yes,160
30,서비스종사자,미혼,전문학교,없음,없음,132,0,no,161
20,서비스종사자,결혼,고졸,없음,없음,11,0,no,162
30,산업노동자,결혼,중졸,없음,없음,166,1,no,163
20,미취업자,결혼,고졸,대출있음,대출있음,217,1,no,164
30,산업노동자,미혼,고졸,없음,대출있음,1516,0,yes,165
40,회사원,미혼,전문학교,없음,없음,202,1,no,166
40,기술자,이혼,대졸학사,대출있음,대출있음,252,0,no,167
40,회사원,이혼,전문학교,대출있음,없음,350,0,no,168
40,산업노동자,결혼,고졸,대출있음,없음,93,2,no,169
40,서비스종사자,결혼,석박사,대출있음,없음,428,1,no,170
20,학생,미혼,대졸학사,없음,없음,908,0,no,171
30,학생,미혼,고졸,대출있음,없음,246,0,no,172
30,산업노동자,결혼,고졸,대출있음,없음,140,0,no,173
30,회사원,미혼,석박사,대출있음,없음,603,2,no,174
30,산업노동자,결혼,검정고시,없음,없음,592,1,no,175
30,서비스종사자,미혼,전문학교,없음,대출있음,195,1,no,176
20,학생,미혼,대졸학사,대출있음,없음,191,0,no,177
40,기술자,이혼,석박사,대출있음,없음,245,0,no,178
30,기업가,미혼,고졸,없음,없음,300,0,no,179
30,서비스종사자,결혼,전문학교,대출있음,없음,739,1,no,180
50,회사원,결혼,고졸,없음,대출있음,225,1,no,181
30,산업노동자,결혼,검정고시,대출있음,없음,429,1,no,182
40,공무원,결혼,대졸학사,대출있음,없음,293,0,no,183
40,산업노동자,결혼,고졸,대출있음,없음,434,1,no,184
40,서비스종사자,결혼,전문학교,없음,없음,79,0,no,185
40,서비스종사자,결혼,전문학교,없음,없음,388,1,no,186
30,서비스종사자,결혼,전문학교,대출있음,없음,128,0,no,187
30,서비스종사자,미혼,전문학교,대출있음,대출있음,269,0,no,188
30,서비스종사자,결혼,전문학교,대출있음,대출있음,273,0,no,189
40,산업노동자,결혼,석박사,없음,대출있음,291,0,no,190
40,산업노동자,미혼,고졸,대출있음,없음,364,0,no,191
30,산업노동자,결혼,미확인,없음,없음,249,1,no,192
20,서비스종사자,결혼,석박사,대출있음,없음,109,0,no,193
40,서비스종사자,미혼,전문학교,없음,없음,337,0,no,194
30,산업노동자,결혼,중졸,대출있음,없음,219,0,no,195
30,산업노동자,결혼,고졸,대출있음,대출있음,235,0,no,196
30,미취업자,결혼,석박사,대출있음,없음,700,0,no,197
20,회사원,미혼,고졸,대출있음,대출있음,161,0,no,198
30,기술자,미혼,석박사,없음,대출있음,181,1,no,199
30,학생,미혼,고졸,대출있음,대출있음,432,0,no,200
30,기술자,결혼,석박사,대출있음,없음,476,0,no,201
40,산업노동자,이혼,검정고시,없음,없음,877,0,yes,202
20,서비스종사자,미혼,전문학교,대출있음,없음,263,1,no,203
30,산업노동자,결혼,미확인,없음,없음,156,0,no,204
40,산업노동자,결혼,고졸,없음,없음,792,0,yes,205
40,산업노동자,결혼,고졸,없음,없음,589,0,no,206
30,서비스종사자,결혼,전문학교,미확인,미확인,215,1,no,207
40,공무원,결혼,대졸학사,대출있음,대출있음,84,1,no,208
30,산업노동자,결혼,고졸,없음,없음,329,0,no,209
40,기술자,결혼,고졸,없음,없음,553,0,yes,210
30,기술자,결혼,대졸학사,대출있음,없음,174,1,no,211
40,회사원,미혼,고졸,없음,없음,253,1,no,212
40,공무원,결혼,대졸학사,대출있음,없음,127,0,no,213
40,공무원,결혼,대졸학사,대출있음,대출있음,265,0,no,214
30,공무원,결혼,대졸학사,없음,없음,272,0,no,215
30,회사원,결혼,전문학교,대출있음,없음,113,0,no,216
40,회사원,이혼,석박사,없음,없음,37,1,no,217
40,자영업자,결혼,고졸,대출있음,없음,1135,1,yes,218
30,공무원,미혼,대졸학사,대출있음,없음,239,0,no,219
50,산업노동자,결혼,고졸,없음,없음,376,1,no,220
30,회사원,미혼,대졸학사,대출있음,없음,255,1,no,221
40,산업노동자,결혼,고졸,없음,없음,324,1,no,222
30,산업노동자,결혼,고졸,없음,없음,228,0,no,223
30,기술자,결혼,석박사,없음,없음,20,0,no,224
30,산업노동자,결혼,검정고시,없음,없음,635,0,no,225
40,회사원,미혼,전문학교,없음,없음,209,0,no,226
40,공무원,미혼,대졸학사,미확인,미확인,274,1,no,227
30,기술자,결혼,석박사,없음,대출있음,831,0,no,87
30,서비스종사자,미혼,전문학교,대출있음,없음,541,1,no,88
40,산업노동자,미확인,미확인,없음,없음,162,0,no,89
40,회사원,이혼,전문학교,대출있음,대출있음,892,0,no,90
30,회사원,결혼,검정고시,대출있음,없음,123,0,no,91
30,기술자,미혼,대졸학사,대출있음,없음,63,0,no,92
40,산업노동자,결혼,중졸,대출있음,없음,882,0,yes,93
40,회사원,결혼,전문학교,대출있음,없음,146,0,no,94
30,산업노동자,결혼,중졸,대출있음,대출있음,463,0,no,95
50,자영업자,결혼,전문학교,대출있음,없음,43,1,no,96
50,미취업자,이혼,대졸학사,없음,없음,190,0,no,97
30,서비스종사자,결혼,전문학교,없음,없음,62,1,no,98
30,산업노동자,결혼,중졸,대출있음,대출있음,350,0,no,99
20,산업노동자,결혼,고졸,없음,없음,273,0,no,100
40,산업노동자,결혼,검정고시,대출있음,없음,172,0,no,101
40,산업노동자,미혼,검정고시,대출있음,없음,304,0,no,102
30,회사원,결혼,대졸학사,없음,없음,245,1,no,103
40,산업노동자,결혼,고졸,대출있음,없음,411,0,no,104
50,산업노동자,결혼,중졸,없음,없음,251,0,no,105
20,서비스종사자,미혼,전문학교,대출있음,없음,177,0,no,106
20,서비스종사자,미혼,전문학교,대출있음,없음,239,0,no,107
30,기술자,미혼,석박사,대출있음,없음,100,0,no,108
40,회사원,결혼,전문학교,미확인,미확인,878,1,yes,109
40,서비스종사자,미혼,미확인,대출있음,없음,206,0,no,110
30,산업노동자,결혼,미확인,대출있음,없음,1262,0,yes,111
30,공무원,결혼,대졸학사,없음,없음,597,0,yes,112
50,회사원,결혼,고졸,대출있음,없음,138,0,no,113
50,산업노동자,결혼,중졸,없음,없음,857,0,no,114
40,회사원,이혼,고졸,없음,없음,133,1,no,115
40,산업노동자,결혼,중졸,없음,없음,10,0,no,116
40,기술자,결혼,석박사,없음,없음,681,0,no,117
20,서비스종사자,결혼,석박사,없음,없음,1051,0,no,118
30,기술자,미혼,대졸학사,없음,없음,235,0,no,119
30,회사원,미혼,전문학교,없음,없음,42,1,no,120
40,기술자,미혼,대졸학사,대출있음,없음,59,0,no,121
50,산업노동자,결혼,고졸,없음,없음,369,0,no,122
30,산업노동자,결혼,고졸,없음,없음,212,0,no,123
30,산업노동자,결혼,미확인,없음,없음,55,0,no,124
30,산업노동자,결혼,중졸,대출있음,대출있음,490,0,no,125
30,산업노동자,결혼,중졸,없음,없음,227,0,no,126
40,서비스종사자,결혼,전문학교,없음,없음,388,0,no,127
40,기술자,결혼,석박사,대출있음,대출있음,702,0,no,128
40,산업노동자,결혼,고졸,없음,없음,1297,0,no,129
20,기술자,결혼,대졸학사,대출있음,없음,201,0,no,130
30,산업노동자,결혼,중졸,없음,없음,155,0,no,131
30,산업노동자,결혼,중졸,없음,없음,208,1,no,132
30,산업노동자,결혼,고졸,없음,없음,189,0,no,133
30,산업노동자,미혼,전문학교,대출있음,없음,340,0,no,134
40,산업노동자,결혼,중졸,대출있음,대출있음,148,0,no,135
40,서비스종사자,결혼,검정고시,대출있음,없음,378,0,no,136
50,기술자,이혼,대졸학사,없음,없음,181,0,no,137
40,산업노동자,결혼,미확인,없음,대출있음,373,1,no,138
50,은퇴,결혼,검정고시,없음,없음,873,1,no,139
40,기술자,결혼,대졸학사,대출있음,대출있음,170,0,no,140
30,회사원,결혼,전문학교,대출있음,없음,141,0,no,141
20,산업노동자,결혼,고졸,없음,없음,182,1,no,142
20,회사원,미혼,전문학교,없음,없음,128,0,no,143
30,공무원,이혼,대졸학사,대출있음,없음,156,0,no,144
50,산업노동자,이혼,고졸,없음,없음,262,0,no,145
30,산업노동자,미혼,중졸,없음,대출있음,328,1,no,146
30,산업노동자,결혼,중졸,없음,없음,142,1,no,147
30,회사원,결혼,전문학교,대출있음,없음,17,0,no,148
30,산업노동자,결혼,고졸,미확인,미확인,143,0,no,149
30,기술자,결혼,석박사,대출있음,없음,608,0,no,150
30,회사원,미혼,대졸학사,대출있음,없음,150,0,no,151
30,공무원,미혼,전문학교,대출있음,대출있음,130,0,no,152
30,회사원,미혼,대졸학사,없음,없음,145,0,no,153
30,회사원,미혼,미확인,대출있음,없음,191,0,no,154
30,공무원,미혼,대졸학사,없음,대출있음,662,0,yes,155
30,서비스종사자,결혼,전문학교,대출있음,대출있음,302,0,no,156
30,회사원,미혼,대졸학사,대출있음,대출있음,440,0,no,157
30,산업노동자,결혼,검정고시,없음,없음,41,1,no,158
40,회사원,결혼,고졸,없음,없음,253,0,no,159
40,회사원,이혼,석박사,없음,대출있음,132,1,no,160
40,회사원,이혼,대졸학사,대출있음,없음,164,1,no,161
30,산업노동자,결혼,중졸,대출있음,없음,906,0,no,162
40,회사원,결혼,전문학교,없음,없음,131,1,no,163
40,회사원,결혼,전문학교,없음,없음,127,1,no,164
30,회사원,결혼,대졸학사,없음,없음,104,1,no,165
30,회사원,결혼,대졸학사,대출있음,없음,317,0,no,166
40,회사원,결혼,전문학교,대출있음,없음,263,0,no,167
30,회사원,결혼,전문학교,없음,없음,67,0,no,168
30,회사원,이혼,전문학교,없음,없음,11,1,no,169
30,회사원,결혼,전문학교,대출있음,대출있음,165,0,no,170
20,회사원,미혼,전문학교,대출있음,대출있음,795,1,no,171
30,서비스종사자,미혼,전문학교,없음,없음,98,0,no,172
30,서비스종사자,결혼,전문학교,대출있음,없음,729,0,yes,173
20,산업노동자,미혼,전문학교,없음,없음,80,0,no,174
30,산업노동자,결혼,검정고시,없음,없음,138,0,no,175
30,회사원,결혼,고졸,대출있음,대출있음,85,0,no,176
30,산업노동자,미혼,검정고시,없음,없음,39,0,no,177
30,회사원,결혼,고졸,없음,없음,159,1,no,178
30,산업노동자,결혼,검정고시,대출있음,대출있음,298,0,no,179
40,회사원,미혼,전문학교,대출있음,없음,57,1,no,180
30,서비스종사자,결혼,전문학교,대출있음,없음,76,0,no,181
30,산업노동자,미혼,고졸,대출있음,없음,56,0,no,182
50,공무원,이혼,대졸학사,없음,없음,166,0,no,183
30,기술자,미혼,석박사,대출있음,없음,68,1,no,184
30,서비스종사자,결혼,전문학교,대출있음,없음,88,0,no,185
40,기술자,결혼,고졸,없음,대출있음,1077,0,yes,186
30,기술자,이혼,석박사,없음,대출있음,168,0,no,187
30,기술자,미혼,석박사,없음,없음,440,0,no,188
20,학생,미혼,대졸학사,없음,없음,81,1,no,189
